term,estimate,std.error,statistic,p.value,conf.low,conf.high,city,lag,pct,pct_low,pct_high,n_obs,city_key,city_order,panel_row,panel_col,significant_05,effect_direction
post10,0.4593000170100136,0.1822687447340905,2.5199055256570757,0.0117386335992805,0.1020598418238716,0.8165401921961555,Amarillo,10,58.296554813883695,10.744974155744092,126.26579180654574,27395,amarillo,2,1,2,True,significant_enhancement
post11,0.5874673658154088,0.2502094331963879,2.347902548319628,0.0188794601313032,0.097065888158308,1.0778688434725097,Amarillo,11,79.94253533908726,10.1932975563519,193.8410660385235,27395,amarillo,2,1,2,True,significant_enhancement
post12,0.546645371295056,0.1765211305050207,3.096770169843819,0.001956414928665,0.2006703129949207,0.8926204295951912,Amarillo,12,72.74483392550688,22.222175476236327,144.15191049968587,27395,amarillo,2,1,2,True,significant_enhancement
post1,0.4360181826966202,0.042149333414832,10.344604466346988,4.427407228572167e-25,0.3534070072311787,0.5186293581620618,Arlington,1,54.653691470526034,42.39105674082164,67.97237714862577,21916,arlington,3,1,3,True,significant_enhancement
post2,0.5879021044006635,0.0554160949764771,10.608869222023218,2.710089717025004e-26,0.4792885540829174,0.6965156547184096,Arlington,2,80.02078030914916,61.49250615530831,100.67483076860842,21916,arlington,3,1,3,True,significant_enhancement
post3,0.2901427426397119,0.1362458371890108,2.1295530830582603,0.0332085279763019,0.0231058087057427,0.5571796765736811,Arlington,3,33.661826682870746,2.3374815783580027,74.57419937115115,21916,arlington,3,1,3,True,significant_enhancement
post4,0.0936946772387892,0.0268515846907147,3.489353731557933,0.0004841899596410767,0.0410665383171613,0.1463228161604171,Arlington,4,9.822438182194638,4.192143093768541,15.75698099834264,21916,arlington,3,1,3,True,significant_enhancement
post5,-0.0145189074013969,0.0476465404146464,-0.3047211250815991,0.7605785588476512,-0.1079044106020361,0.0788665957992422,Arlington,5,-1.441401631359196,-10.228659578693478,8.205996109706648,21916,arlington,3,1,3,False,not_significant
post6,0.2561914158893892,0.1209011187388265,2.1190160898578605,0.0340891072013217,0.0192295774706885,0.4931532543080898,Arlington,6,29.200001360344107,1.941565662292488,63.7471451714952,21916,arlington,3,1,3,True,significant_enhancement
post7,0.2533700374420263,0.1508848495271453,1.6792278233106712,0.0931076514047403,-0.0423588334439237,0.5490989083279765,Arlington,7,28.83599300523485,-4.147423224780889,73.169190146761,21916,arlington,3,1,3,False,not_significant
post8,0.2769005348524133,0.0427928719756727,6.470716314853275,9.753940743636292e-11,0.1930280469850613,0.3607730227197653,Arlington,8,31.903516648242068,21.29168117017619,43.44378391261934,21916,arlington,3,1,3,True,significant_enhancement
post9,0.1777049947400119,0.0543111549069847,3.271979670554896,0.0010679725506874,0.0712570871635459,0.2841529023164778,Arlington,9,19.447289346684805,7.385726530212922,32.86360667547792,21916,arlington,3,1,3,True,significant_enhancement
post10,-0.0165507306497502,0.1010680839992237,-0.1637582310344115,0.8699214745033275,-0.2146405352746976,0.1815390739751972,Arlington,10,-1.6414519805521333,-19.316858451060934,19.90613878893073,21916,arlington,3,1,3,False,not_significant
post11,-0.0683054008691516,0.0119655790461454,-5.70849104800783,1.1398217186403222e-08,-0.0917575048537638,-0.0448532968845393,Arlington,11,-6.60248068187731,-8.76736425634519,-4.386226007004424,21916,arlington,3,1,3,True,significant_suppression
post12,-0.3175211924921244,0.0463051080765639,-6.857152605434237,7.024658009636366e-12,-0.4082775366224245,-0.2267648483618243,Arlington,12,-27.204874649036597,-33.52056515614559,-20.289179844729887,21916,arlington,3,1,3,True,significant_suppression
post1,-2.800239152783925,0.2769708232230936,-10.11023154062837,4.9766520241583375e-24,-3.343091991069598,-2.257386314498252,Atlanta,1,-93.9204478531701,-96.46724438137647,-89.5376419157957,65748,atlanta,4,1,4,True,significant_suppression
post2,-2.5416586914647032,0.1289644537933815,-19.708211190788923,1.833339015711202e-86,-2.794424376185611,-2.288893006743796,Atlanta,2,-92.12643068025872,-93.88499363634033,-89.86213747851767,65748,atlanta,4,1,4,True,significant_suppression
post3,-1.9598711675814475,0.0882611840683513,-22.205357748924836,3.0485800026646947e-109,-2.1328599095882765,-1.7868824255746183,Atlanta,3,-85.91234307788946,-88.15020845366523,-83.25185073686173,65748,atlanta,4,1,4,True,significant_suppression
post4,-2.480142565333684,0.1479054858330543,-16.76842850935969,4.153490011661931e-63,-2.77003199068237,-2.1902531399849985,Atlanta,4,-91.62687124377096,-93.73399998260732,-88.81115784012354,65748,atlanta,4,1,4,True,significant_suppression
post5,-1.9917897974210688,0.1875020288268719,-10.622763976917648,2.3354181582939263e-26,-2.359287020949929,-1.6242925738922094,Atlanta,5,-86.35490128616323,-90.55124331582044,-80.29489750518258,65748,atlanta,4,1,4,True,significant_suppression
post6,-1.926341108906283,0.1643754047100254,-11.719156599520106,1.0167921803869899e-31,-2.248510982082128,-1.6041712357304376,Atlanta,6,-85.43197472950217,-89.44437172019882,-79.89438859949503,65748,atlanta,4,1,4,True,significant_suppression
post7,-2.365707768695021,0.2128618694657526,-11.113816554522176,1.0746602822801823e-28,-2.782909366529762,-1.94850617086028,Atlanta,7,-90.61171704794732,-93.81417230742112,-85.75132364363395,65748,atlanta,4,1,4,True,significant_suppression
post8,-2.267267695880543,0.1362824988106114,-16.636528649443907,3.7895977372449057e-62,-2.534376485272464,-2.000158906488622,Atlanta,8,-89.64051536323953,-92.06888444754608,-86.46862207094296,65748,atlanta,4,1,4,True,significant_suppression
post9,-2.095417438951126,0.1644630906898194,-12.740958656207695,3.5006663896049852e-37,-2.4177591734893165,-1.7730757044129353,Atlanta,9,-87.69811199381301,-91.08789012047764,-83.01901002539279,65748,atlanta,4,1,4,True,significant_suppression
post10,-1.903235407499037,0.0757700244368735,-25.11857982947709,3.1168527116340983e-139,-2.051741926503029,-1.7547288884950452,Atlanta,10,-85.09145142213868,-87.14891479553063,-82.70458742105676,65748,atlanta,4,1,4,True,significant_suppression
post11,-2.235369242520743,0.108371033233552,-20.626999446459685,1.5710069199200492e-94,-2.447772564625898,-2.022965920415588,Atlanta,11,-89.30473688978542,-91.35139858830216,-86.77373975843096,65748,atlanta,4,1,4,True,significant_suppression
post12,-1.7360441114287752,0.1475270627494783,-11.767631504850211,5.731102274069457e-32,-2.025191841162733,-1.4468963816948173,Atlanta,12,-82.37838850592868,-86.80314762357891,-76.47005643536663,65748,atlanta,4,1,4,True,significant_suppression
post1,0.222838536364031,0.0379317788027657,5.874718861003768,4.235615513260406e-09,0.1484936160410702,0.2971834566869917,Austin,1,24.961878945269,16.008539181329095,34.60622209132416,120538,austin,6,2,1,True,significant_enhancement
post2,0.2966664815832667,0.0117124234915102,25.32921404338788,1.5229567044476873e-141,0.2737105533682258,0.3196224097983076,Austin,2,34.536652010245874,31.483417283276417,37.660787254486536,120538,austin,6,2,1,True,significant_enhancement
post3,-0.0102252680146735,0.063900344292222,-0.1600189815552874,0.8728661217716788,-0.1354676414271383,0.1150171053977911,Austin,3,-1.0173167692819507,-12.66925785468983,12.189262782748743,120538,austin,6,2,1,False,not_significant
post4,0.1051073866067336,0.031295058129414,3.3585937489581994,0.0007834014332229083,0.0437701997789946,0.1664445734344727,Austin,4,11.08298922037363,4.474224530201831,18.10980698465494,120538,austin,6,2,1,True,significant_enhancement
post5,0.1727064364920313,0.030554673548847,5.65237380841034,1.5824697207195502e-08,0.1128203767769125,0.2325924962071502,Austin,5,18.85171486026691,11.943083911322017,26.18671588872945,120538,austin,6,2,1,True,significant_enhancement
post6,0.0933219012335805,0.0326980603914099,2.8540500603545578,0.0043165728799384,0.0292348805021013,0.1574089219650597,Austin,6,9.781506642028814,2.966641463906572,17.047414864147626,120538,austin,6,2,1,True,significant_enhancement
post7,0.1090435071034943,0.0370380871799755,2.9440912154461456,0.0032390452109036,0.0364501901744877,0.181636824032501,Austin,7,11.52108688806801,3.712264383324393,19.91786019374309,120538,austin,6,2,1,True,significant_enhancement
post8,-0.0204145601334803,0.0319821209335384,-0.6383116421798154,0.5232708349371369,-0.0830983653124203,0.0422692450454595,Austin,8,-2.0207593769203003,-7.973937895561722,4.317531072671654,120538,austin,6,2,1,False,not_significant
post9,0.1242336725973812,0.0189405125952358,6.55915049673103,5.4115167223341245e-11,0.0871109500619918,0.1613563951327707,Austin,9,13.228042299610076,9.101772148719078,17.510369543092775,120538,austin,6,2,1,True,significant_enhancement
post10,0.0495707365947019,0.0397397681368558,1.247383639078876,0.2122568626742471,-0.0283177777075078,0.1274592508969116,Austin,10,5.081992100876764,-2.792058745277526,13.593857881979176,120538,austin,6,2,1,False,not_significant
post11,0.1553978840310018,0.0403207716153532,3.854040431404584,0.00011618439617193826,0.0763706238360445,0.2344251442259591,Austin,11,16.812264600074034,7.936253751886602,26.41818375838534,120538,austin,6,2,1,True,significant_enhancement
post12,0.1374884849355142,0.0494321304594026,2.781358676183904,0.0054131893559733,0.0406032895559996,0.2343736803150289,Austin,12,14.738849364350749,4.143887390617906,26.411677951644982,120538,austin,6,2,1,True,significant_enhancement
post1,0.3464936754414474,0.0413656619375002,8.376359985849325,5.4589768261895096e-17,0.2654184678472876,0.4275688830356071,Bakersfield,1,41.410055024035096,30.397653387419044,53.35248098743743,76706,bakersfield,7,2,2,True,significant_enhancement
post2,0.301296186982901,0.0653742124307982,4.608792607663727,4.050140782185365e-06,0.1731650851008658,0.4294272888649362,Bakersfield,2,35.16096114305931,18.906238536593523,53.63773711076938,76706,bakersfield,7,2,2,True,significant_enhancement
post3,0.2664647567400148,0.0242563685710035,10.98535240178332,4.49480950727511e-28,0.2189231479451187,0.314006365534911,Bakersfield,3,30.534158403183987,24.47356125219782,36.889845029051685,76706,bakersfield,7,2,2,True,significant_enhancement
post4,0.243141793740592,0.0384706682016201,6.320186394120198,2.6124799498399076e-10,0.1677406696042263,0.3185429178769577,Bakersfield,4,27.52494336867144,18.26298790025349,37.51226372615604,76706,bakersfield,7,2,2,True,significant_enhancement
post5,0.2902604517324086,0.0933800985772161,3.108375940430088,0.0018811860641418,0.107238821648265,0.4732820818165523,Bakersfield,5,33.67756082122519,11.32000790134542,60.52541321187226,76706,bakersfield,7,2,2,True,significant_enhancement
post6,0.1168247498310972,0.0308010453444717,3.79288262864316,0.0001489085502771312,0.0564558102697475,0.177193689392447,Bakersfield,6,12.392244483193585,5.807985750364875,19.386230919970004,76706,bakersfield,7,2,2,True,significant_enhancement
post7,0.2085761164230751,0.0991303512165264,2.1040590884974346,0.0353732930012282,0.014284198263877,0.4028680345822732,Bakersfield,7,23.19226960414589,1.4386704917486393,49.61094439279998,76706,bakersfield,7,2,2,True,significant_enhancement
post8,0.1470388317511119,0.0667624049169488,2.20241963922698,0.0276356798725608,0.0161869225926125,0.2778907409096114,Bakersfield,8,15.839894481600236,1.631864056730148,32.03419299697148,76706,bakersfield,7,2,2,True,significant_enhancement
post9,0.2536953883042825,0.0694167879014773,3.654669078960412,0.00025751391189016447,0.1176409840949311,0.3897497925136338,Bakersfield,9,28.87791672623832,12.484020334331714,47.66112884592335,76706,bakersfield,7,2,2,True,significant_enhancement
post10,0.2529328801577487,0.0207637366568279,12.181472166503063,3.901747275898732e-34,0.2122367041258919,0.2936290561896055,Bakersfield,10,28.77968372131905,23.64405210158147,34.128626953587585,76706,bakersfield,7,2,2,True,significant_enhancement
post11,0.2625075995946704,0.0788746946142401,3.328159948872587,0.000874216584368598,0.1079160388591644,0.4170991603301765,Bakersfield,11,30.01863490201944,11.395421259343452,51.75529865296604,76706,bakersfield,7,2,2,True,significant_enhancement
post12,0.121911933267271,0.0689266036493013,1.7687210280599213,0.0769404413048904,-0.0131817274620266,0.2570055939965687,Bakersfield,12,12.96546124087039,-1.3095228976200857,29.30523600695876,76706,bakersfield,7,2,2,False,not_significant
post1,0.3660036146752941,0.0493139249939956,7.421912060738584,1.1544145669231746e-13,0.2693500977507531,0.4626571315998352,Baltimore,1,44.19604548639271,30.911337847712492,58.82886750497875,49311,baltimore,8,2,3,True,significant_enhancement
post2,0.3080499721651398,0.0526797758074692,5.847594592865803,4.987322368661614e-09,0.2047995088688556,0.4113004354614239,Baltimore,2,36.07689878106866,22.72789817439711,50.87785790611798,49311,baltimore,8,2,3,True,significant_enhancement
post3,0.3339642609308659,0.0171798448135199,19.43930603308173,3.5898873418966844e-84,0.3002923838363797,0.3676361380253522,Baltimore,3,39.64932333144269,35.02535421769295,44.431641153024295,49311,baltimore,8,2,3,True,significant_enhancement
post4,0.3539418522218569,0.0345502994692833,10.244248462637085,1.255971448015874e-24,0.2862245096069882,0.4216591948367256,Baltimore,4,42.46723425400156,33.13913318453632,52.44888824574363,49311,baltimore,8,2,3,True,significant_enhancement
post5,0.3462133547250256,0.0606136511633082,5.711804982548255,1.117841457231519e-08,0.2274127814734672,0.465013927976584,Baltimore,5,41.37042041156256,25.53479453811469,59.20363625778624,49311,baltimore,8,2,3,True,significant_enhancement
post6,0.3166015006783935,0.0875162730068488,3.617630068108783,0.00029731292967532884,0.1450727575237948,0.4881302438329921,Baltimore,6,37.24555403350804,15.612368390447596,62.9267038138189,49311,baltimore,8,2,3,True,significant_enhancement
post7,0.3749735069004061,0.0762674731138042,4.9165586794895,8.807880505146295e-07,0.225492006405473,0.5244550073953392,Baltimore,7,45.49528678963591,25.293901858988143,68.95378118100976,49311,baltimore,8,2,3,True,significant_enhancement
post8,0.2342978267069512,0.0287432592970053,8.151400795781083,3.5973271515933574e-16,0.1779620736865247,0.2906335797273777,Baltimore,8,26.402089533431862,19.478000677443006,33.72744896822009,49311,baltimore,8,2,3,True,significant_enhancement
post9,0.1762662791347535,0.0372828640844527,4.72780950346189,2.26954958351177e-06,0.1031932082887243,0.2493393499807827,Baltimore,9,19.27556223035851,10.870559949523638,28.317740542170444,49311,baltimore,8,2,3,True,significant_enhancement
post10,0.1475561732522961,0.0670662360185048,2.2001558759251467,0.0277958376531283,0.0161087660773637,0.2790035804272285,Baltimore,10,15.899838771005737,1.623921174795262,32.181207651301634,49311,baltimore,8,2,3,True,significant_enhancement
post11,0.2375414098416269,0.0270894965954217,8.768764270125718,1.806377774808241e-18,0.1844469721552798,0.290635847527974,Baltimore,11,26.81275086627541,20.25532107891521,33.72775223575248,49311,baltimore,8,2,3,True,significant_enhancement
post12,0.0877504851358279,0.0576785716178122,1.5213706351342602,0.1281668536034803,-0.0252974379147982,0.2007984081864541,Baltimore,12,9.17156887497419,-2.4980138979961097,22.237832551990238,49311,baltimore,8,2,3,False,not_significant
post1,0.8071651303614107,0.0844313225590248,9.560019977149262,1.177339763737429e-21,0.6416827789786379,0.9726474817441836,Boston,1,124.15444846856768,89.96749241440638,164.49376222032686,43832,boston,9,2,4,True,significant_enhancement
post2,0.7775333327542073,0.0478914788838934,16.23531682200156,2.837789915492516e-59,0.6836677589754158,0.8713989065329989,Boston,2,117.60979303864735,98.11307329976528,139.02522553204486,43832,boston,9,2,4,True,significant_enhancement
post3,0.5411445546905505,0.1153836237807817,4.689959779029608,2.7325875718851497e-06,0.314996807674499,0.7672923017066019,Boston,3,71.7972050306096,37.02549366502375,115.39261685479292,43832,boston,9,2,4,True,significant_enhancement
post4,0.2309896263867178,0.194954844826581,1.1848365532654035,0.2360820770007457,-0.1511148480849757,0.6130941008584115,Boston,4,25.98461702244792,-14.025104753184236,84.61346978937698,43832,boston,9,2,4,False,not_significant
post5,0.2816333592056257,0.1952312999051892,1.4425625365522647,0.1491437431835257,-0.1010129572634831,0.6642796756747346,Boston,5,32.52927245220574,-9.607867953673344,94.30903618590708,43832,boston,9,2,4,False,not_significant
post6,0.4197836976864211,0.1170291867823577,3.58700004014472,0.00033450427219738107,0.190410706452989,0.6491566889198531,Boston,6,52.16323874141808,20.9746346272232,91.39261131578964,43832,boston,9,2,4,True,significant_enhancement
post7,0.6407743956396319,0.1018881113848881,6.289000619700076,3.1951619529224395e-10,0.4410773668724457,0.8404714244068181,Boston,7,89.79500746243332,55.43809552835484,131.74592261453694,43832,boston,9,2,4,True,significant_enhancement
post8,0.4618951830364805,0.0601765514498598,7.675667214352421,1.6455983558656533e-14,0.3439513094809338,0.5798390565920273,Boston,8,58.70789417114579,41.0509955373781,78.5751002768698,43832,boston,9,2,4,True,significant_enhancement
post9,0.5219131927627313,0.0593968369670343,8.786885285699586,1.5376365177578461e-18,0.4054975315117467,0.6383288540137159,Boston,9,68.52487731575239,50.00486358938399,89.33142295993753,43832,boston,9,2,4,True,significant_enhancement
post10,0.2179175448194536,0.0570108627684295,3.8223863705519694,0.0001321663869968809,0.1061783070657763,0.3296567825731309,Boston,10,24.34845316502454,11.202013987835135,39.04908058792722,43832,boston,9,2,4,True,significant_enhancement
post11,0.2566320570002141,0.0513940966341128,4.993415076973545,5.932087624842509e-07,0.1559014785793818,0.3573626354210464,Boston,11,29.2569447373372,16.871105434428713,42.95541828518778,43832,boston,9,2,4,True,significant_enhancement
post12,0.461895183036323,0.2215800153098461,2.0845525368812363,0.0371099366299153,0.0276063333351908,0.8961840327374553,Boston,12,58.70789417112079,2.7990918998789027,145.02352313348936,43832,boston,9,2,4,True,significant_enhancement
post1,-0.458920047346282,0.1577750018574194,-2.90869936265953,0.0036293568844113,-0.7681533686475642,-0.1496867260449998,Cape Coral,1,-36.80342297799597,-53.61311273058329,-13.902234394347058,21916,capecoral,10,2,5,True,significant_suppression
post2,-0.9685039628644176,0.3050537392937264,-3.1748634358875254,0.0014990703402848,-1.5663983052293924,-0.3706096204994429,Cape Coral,2,-62.03494151644888,-79.12041513737287,-30.96866268450785,21916,capecoral,10,2,5,True,significant_suppression
post3,-0.3183011584346253,0.0895224163652076,-3.5555469943540428,0.0003771935130328631,-0.4937618703194314,-0.1428404465498191,Cape Coral,3,-27.26163023100268,-38.96738974526025,-13.310762646916308,21916,capecoral,10,2,5,True,significant_suppression
post4,-0.5451673039753727,0.2266764792634412,-2.4050457539610206,0.0161704410883452,-0.989445039474058,-0.1008895684766875,Cape Coral,4,-42.02552183809806,-62.82170413521757,-9.596713890035248,21916,capecoral,10,2,5,True,significant_suppression
post5,-0.6571265651609169,0.2490466859221712,-2.6385677959443856,0.0083257051129557,-1.145249100037431,-0.1690040302844029,Cape Coral,5,-48.16613911074288,-68.18553419272048,-15.549450021816844,21916,capecoral,10,2,5,True,significant_suppression
post6,-0.3168007616023784,0.218605566547425,-1.4491889049570497,0.1472848351346571,-0.7452597988553056,0.1116582756505487,Cape Coral,6,-27.15241189648617,-52.53890194679721,11.81307028654166,21916,capecoral,10,2,5,False,not_significant
post7,-0.5068443639044364,0.2123564855120977,-2.3867618767667067,0.0169974967937111,-0.9230554273916498,-0.0906333004172231,Cape Coral,7,-39.76064826372878,-60.26967465883845,-8.664742449347607,21916,capecoral,10,2,5,True,significant_suppression
post8,-0.8845134426177207,0.302573928974107,-2.9232969463585654,0.0034634604111774,-1.477547446067751,-0.2914794391676906,Cape Coral,8,-58.70849687326643,-77.18033327256644,-25.28426243774492,21916,capecoral,10,2,5,True,significant_suppression
post9,-0.3603837672661263,0.1945608453210494,-1.852293387559294,0.0639837047303873,-0.7417160168970514,0.0209484823647986,Cape Coral,9,-30.259136789588997,-52.37041179394581,2.11694420475852,21916,capecoral,10,2,5,False,not_significant
post10,-0.496550892657596,0.1547954990073956,-3.207786375196041,0.0013376081490629,-0.7999444956809971,-0.1931572896341949,Cape Coral,10,-39.13737390362262,-55.06460954924734,-17.564769813068526,21916,capecoral,10,2,5,True,significant_suppression
post11,-0.4185893523018328,0.1515004129798205,-2.7629584901368407,0.0057280050586098,-0.7155247053852256,-0.12165399921844,Cape Coral,11,-34.202566455589675,-51.106450260977,-11.45453164805128,21916,capecoral,10,2,5,True,significant_suppression
post12,-0.6653161638164576,0.2287793767194667,-2.90811249403953,0.0036361750960276,-1.1137155025921337,-0.2169168250407817,Cape Coral,12,-48.5889041274022,-67.1663244139584,-19.500307789326836,21916,capecoral,10,2,5,True,significant_suppression
post1,0.0433522922488291,0.082122728372161,0.5278963949220815,0.5975712470241462,-0.1176052976727721,0.2043098821704305,Chandler,1,4.430573086831213,-11.095310775116218,22.66782202745223,16437,chandler,11,3,1,False,not_significant
post2,-0.1004949442968521,0.1119542066101859,-0.8976433073816166,0.3693757428139402,-0.3199211571705725,0.1189312685768682,Chandler,2,-9.56103152730118,-27.379370902464007,12.629250394132583,16437,chandler,11,3,1,False,not_significant
post3,-0.0313508952114238,0.0712598109228879,-0.4399519842306271,0.6599718840585274,-0.1710175581654182,0.1083157677425704,Chandler,3,-3.086455158261192,-15.71932247990695,11.439958127443251,16437,chandler,11,3,1,False,not_significant
post4,-0.0797065208516883,0.0040667924440151,-19.599357958134046,1.565870710690592e-85,-0.0876772875745577,-0.0717357541288189,Chandler,4,-7.661269845633456,-8.394354817270766,-6.922318275113848,16437,chandler,11,3,1,True,significant_suppression
post5,0.039271380690863,0.0549905775763387,0.7141474489215148,0.4751360081845723,-0.0685081708478169,0.1470509322295429,Chandler,5,4.005269557405122,-6.621416974956085,15.841296208225607,16437,chandler,11,3,1,False,not_significant
post6,-0.0272944643279222,0.1217030800899909,-0.2242709412756022,0.8225464858263167,-0.2658281181118982,0.2112391894560537,Chandler,6,-2.692533644390916,-23.34291241723797,23.520776840434543,16437,chandler,11,3,1,False,not_significant
post7,0.1402046149440093,0.0940267691762548,1.491113819737796,0.13593161461288,-0.0440844662241109,0.3244936961121296,Chandler,7,15.05091861472332,-4.312686940077059,38.33300832475428,16437,chandler,11,3,1,False,not_significant
post8,-0.0020466109734667,0.0683189610696078,-0.0299567051580528,0.976101581938708,-0.1359493141310922,0.1318560921841587,Chandler,8,-0.2044518093242353,-12.711312560282297,14.09441166766725,16437,chandler,11,3,1,False,not_significant
post9,-0.1261453470192982,0.1274259558260483,-0.9899501730361884,0.3221984740806894,-0.3758956311339447,0.1236049370953482,Chandler,9,-11.85132839947941,-31.332600331110672,13.156874184895218,16437,chandler,11,3,1,False,not_significant
post10,-0.0820422473133665,0.0939768165725107,-0.8730051762294403,0.3826602563610374,-0.2662334231772144,0.1021489285504813,Chandler,10,-7.876696174663833,-23.373975627664144,10.754840502453831,16437,chandler,11,3,1,False,not_significant
post11,-0.1698169584266647,0.1030035925868235,-1.6486508301496674,0.099219188862739,-0.3717002901750756,0.0320663733217462,Chandler,11,-15.618074353419177,-31.04391202723865,3.25860391960926,16437,chandler,11,3,1,False,not_significant
post12,-0.2008814118035318,0.0679898779110557,-2.9545782103966225,0.0031309678265229,-0.3341391238224763,-0.0676236997845873,Chandler,12,-18.19905679345696,-28.40458309826277,-6.538789785052335,16437,chandler,11,3,1,True,significant_suppression
post1,-0.7118307864106539,0.1333006238255469,-5.340040923906254,9.292560245653099e-08,-0.9730952082254478,-0.45056636459586,Charleston,1,-50.92550746158943,-62.20884888390528,-36.273287614230654,60269,charleston,12,3,2,True,significant_suppression
post2,-0.6353254332693914,0.1110382233208077,-5.721682266419476,1.0547442253179394e-08,-0.8529563518854901,-0.4176945146532926,Charleston,2,-47.023694226211575,-57.38467910237258,-34.14366208388265,60269,charleston,12,3,2,True,significant_suppression
post3,-0.5118949494681405,0.080127631777264,-6.388494681723374,1.6752664979090914e-10,-0.6689422219180653,-0.3548476770182157,Charleston,3,-40.06412525062929,-48.7749861720623,-29.87197438269821,60269,charleston,12,3,2,True,significant_suppression
post4,-0.559255900899618,0.046766782111921,-11.958400292780912,5.868149499534431e-33,-0.6509171095118153,-0.4675946922874207,Charleston,4,-42.83657418269067,-47.843277690985055,-37.34925995136328,60269,charleston,12,3,2,True,significant_suppression
post5,-0.3987747068412122,0.05082237509235,-7.846439803661139,4.280140511015497e-15,-0.4983847316310039,-0.2991646820514205,Charleston,5,-32.88581120019101,-39.2488838824592,-25.856270203472587,60269,charleston,12,3,2,True,significant_suppression
post6,-0.3943932329824442,0.0772622765338289,-5.1046027981036906,3.314900392003548e-07,-0.545824512352323,-0.2429619536125654,Charleston,6,-32.59110698847297,-42.0636106332868,-21.569864696294218,60269,charleston,12,3,2,True,significant_suppression
post7,-0.3446317234236329,0.0374486621366038,-9.20277798353646,3.488130745018399e-20,-0.4180297524805851,-0.2712336943666806,Charleston,7,-29.151877753208865,-34.16573591932005,-23.75617019512952,60269,charleston,12,3,2,True,significant_suppression
post8,-0.3946188690026424,0.150059609841479,-2.6297474011795208,0.0085448332539721,-0.6887302998260736,-0.1005074381792112,Charleston,8,-32.60631514699936,-49.77866752355905,-9.562161454075358,60269,charleston,12,3,2,True,significant_suppression
post9,-0.4158962674499541,0.0399616731195383,-10.407378745276098,2.294525971240937e-25,-0.4942197075262116,-0.3375728273736966,Charleston,9,-34.02512956495903,-38.9953263493654,-28.64999895175795,60269,charleston,12,3,2,True,significant_suppression
post10,-0.221107941890875,0.1389812516555755,-1.5909192013813955,0.1116277606810045,-0.4935061896621007,0.0512903058803507,Charleston,10,-19.836985385380768,-38.95178289225152,5.262843315501664,60269,charleston,12,3,2,False,not_significant
post11,-0.187979703017712,0.0440229019100997,-4.270043428795085,1.954349087850836e-05,-0.274263005256447,-0.1016964007789769,Charleston,11,-17.13684742186008,-23.98678697771063,-9.669624764122398,60269,charleston,12,3,2,True,significant_suppression
post12,-0.3303230186656189,0.1149690454055124,-2.873147441561525,0.0040640439918023,-0.5556582069973734,-0.1049878303338643,Charleston,12,-28.13084548505353,-42.6305472855646,-9.96645206982112,60269,charleston,12,3,2,True,significant_suppression
post1,-0.3745205792862431,0.1442909305486269,-2.595593346457956,0.0094427749438953,-0.6573256064573221,-0.0917155521151641,Charlotte,1,-31.238114149507425,-48.176455162917705,-8.763536717138765,115059,charlotte,13,3,3,True,significant_suppression
post2,-0.3641658731550268,0.0654215884999329,-5.566448041159989,2.5998425515271068e-08,-0.4923898304262952,-0.2359419158837584,Charlotte,2,-30.522405949290565,-38.88359309618134,-21.01734510224344,115059,charlotte,13,3,3,True,significant_suppression
post3,-0.2496761373256029,0.0450152184244789,-5.546482857669104,2.9147318963945505e-08,-0.3379043441937855,-0.1614479304574202,Charlotte,3,-22.09469515767063,-28.673648756848117,-14.908916315006628,115059,charlotte,13,3,3,True,significant_suppression
post4,-0.2381750241898625,0.0569772324154006,-4.18017889063852,2.912798603270612e-05,-0.3498483476628159,-0.1265017007169092,Charlotte,4,-21.193525137169942,-29.5205034581725,-11.88273490829862,115059,charlotte,13,3,3,True,significant_suppression
post5,-0.2612079523236368,0.0604206924130165,-4.3231539045945215,1.538143524763376e-05,-0.3796303333741216,-0.142785571273152,Charlotte,5,-22.98792454380833,-31.58857433161758,-13.306005420506628,115059,charlotte,13,3,3,True,significant_suppression
post6,-0.4643412553860709,0.1013003175561284,-4.58380848736026,4.565824514590285e-06,-0.6628862294185531,-0.2657962813535888,Charlotte,6,-37.1450977875188,-48.4638266335993,-23.340471865218472,115059,charlotte,13,3,3,True,significant_suppression
post7,-0.4808025324405906,0.0707830089905752,-6.792626356200959,1.1011029995422427e-11,-0.6195346807794928,-0.3420703841016884,Charlotte,7,-38.17130027264821,-46.18051882715171,-28.97017907516337,115059,charlotte,13,3,3,True,significant_suppression
post8,-0.4441385480683932,0.1265227123165845,-3.5103464029214906,0.0004475232732221699,-0.6921185074352213,-0.1961585887015652,Charlotte,8,-35.86234468113149,-49.94853988048062,-17.811811683836975,115059,charlotte,13,3,3,True,significant_suppression
post9,-0.2252610813021021,0.0862637622940028,-2.6113060143884157,0.0090197143127136,-0.394334948569272,-0.0561872140349323,Charlotte,9,-20.1692231682326,-32.58717798620252,-5.463786573730878,115059,charlotte,13,3,3,True,significant_suppression
post10,-0.2885101116096658,0.0378044624610852,-7.63164168533408,2.317829120834768e-14,-0.3626054964882893,-0.2144147267310422,Charlotte,10,-25.06207723210493,-30.413910107496367,-19.298637451218926,115059,charlotte,13,3,3,True,significant_suppression
