city_key,lag,city,city_order,panel_row,panel_col,model_available,estimate,std.error,p.value,conf.low,conf.high,pct,pct_low,pct_high,n_obs,significant_05,effect_direction
baltimore,2,Baltimore,8,2,3,True,0.3080499721651398,0.0526797758074692,4.987322368661614e-09,0.2047995088688556,0.4113004354614239,36.07689878106866,22.72789817439711,50.87785790611798,49311.0,True,significant_enhancement
baltimore,3,Baltimore,8,2,3,True,0.3339642609308659,0.0171798448135199,3.5898873418966844e-84,0.3002923838363797,0.3676361380253522,39.64932333144269,35.02535421769295,44.431641153024295,49311.0,True,significant_enhancement
baltimore,4,Baltimore,8,2,3,True,0.3539418522218569,0.0345502994692833,1.255971448015874e-24,0.2862245096069882,0.4216591948367256,42.46723425400156,33.13913318453632,52.44888824574363,49311.0,True,significant_enhancement
baltimore,5,Baltimore,8,2,3,True,0.3462133547250256,0.0606136511633082,1.117841457231519e-08,0.2274127814734672,0.465013927976584,41.37042041156256,25.53479453811469,59.20363625778624,49311.0,True,significant_enhancement
baltimore,6,Baltimore,8,2,3,True,0.3166015006783935,0.0875162730068488,0.00029731292967532884,0.1450727575237948,0.4881302438329921,37.24555403350804,15.612368390447596,62.9267038138189,49311.0,True,significant_enhancement
baltimore,7,Baltimore,8,2,3,True,0.3749735069004061,0.0762674731138042,8.807880505146295e-07,0.225492006405473,0.5244550073953392,45.49528678963591,25.293901858988143,68.95378118100976,49311.0,True,significant_enhancement
baltimore,8,Baltimore,8,2,3,True,0.2342978267069512,0.0287432592970053,3.5973271515933574e-16,0.1779620736865247,0.2906335797273777,26.402089533431862,19.478000677443006,33.72744896822009,49311.0,True,significant_enhancement
baltimore,9,Baltimore,8,2,3,True,0.1762662791347535,0.0372828640844527,2.26954958351177e-06,0.1031932082887243,0.2493393499807827,19.27556223035851,10.870559949523638,28.317740542170444,49311.0,True,significant_enhancement
baltimore,10,Baltimore,8,2,3,True,0.1475561732522961,0.0670662360185048,0.0277958376531283,0.0161087660773637,0.2790035804272285,15.899838771005737,1.623921174795262,32.181207651301634,49311.0,True,significant_enhancement
baltimore,11,Baltimore,8,2,3,True,0.2375414098416269,0.0270894965954217,1.806377774808241e-18,0.1844469721552798,0.290635847527974,26.81275086627541,20.25532107891521,33.72775223575248,49311.0,True,significant_enhancement
baltimore,12,Baltimore,8,2,3,True,0.0877504851358279,0.0576785716178122,0.1281668536034803,-0.0252974379147982,0.2007984081864541,9.17156887497419,-2.4980138979961097,22.237832551990238,49311.0,False,not_significant
boston,1,Boston,9,2,4,True,0.8071651303614107,0.0844313225590248,1.177339763737429e-21,0.6416827789786379,0.9726474817441836,124.15444846856768,89.96749241440638,164.49376222032686,43832.0,True,significant_enhancement
