group_label,indicator,model_type,lag,rr,rr_low,rr_high,log_rr,log_rr_se,n_cities,lag_profile_percentile,lag_profile_value_target,lag_profile_value_mean,lag_profile_value_median,lag_profile_source,meta_method,reliability,profile_warning,percentile,source_file,ci_source,log_rr_low_for_dots,log_rr_high_for_dots,rr_low_for_dots,rr_high_for_dots,pa_change_pct,ci_excludes_null
National,cehwi,composite_all,5,0.9910331330444142,0.9772405149298952,1.005020417990227,-0.0090073112610872,0.0071505964152737,63,0.9,25.71,18.191050396825407,15.686924999999992,city_p90_crossreduce_fallback,reml,STAGE2_POOLED,True pooled p90 lag profile from existing model output.,90,pooled_lag_response_p90.csv,provided_log_rr_se,-0.020768995709616336,0.002754373187441938,0.9794451944805342,1.0027581699583776,-0.8966866955585795,False
National,cehwi,composite_all,6,0.9924760579609548,0.9779795036080564,1.0071874942079329,-0.0075523896730095,0.0075072331377019,63,0.9,25.71,18.191050396825407,15.686924999999992,city_p90_crossreduce_fallback,reml,STAGE2_POOLED,True pooled p90 lag profile from existing model output.,90,pooled_lag_response_p90.csv,provided_log_rr_se,-0.019900689327928746,0.0047959099819097455,0.9802960223295831,1.0048074287651745,-0.7523942039045162,False
National,cehwi,composite_all,7,0.994224367559854,0.9801614832596278,1.0084890193424996,-0.0057923759057149,0.0072681459948932,63,0.9,25.71,18.191050396825407,15.686924999999992,city_p90_crossreduce_fallback,reml,STAGE2_POOLED,True pooled p90 lag profile from existing model output.,90,pooled_lag_response_p90.csv,provided_log_rr_se,-0.017747412206627792,0.006162660395197992,0.9824091455800668,1.0061816886549233,-0.5775632440146006,False
National,cehwi,composite_all,8,0.9962209214036984,0.9828796621591585,1.0097432701600908,-0.0037862373551864,0.0068787489473536,63,0.9,25.71,18.191050396825407,15.686924999999992,city_p90_crossreduce_fallback,reml,STAGE2_POOLED,True pooled p90 lag profile from existing model output.,90,pooled_lag_response_p90.csv,provided_log_rr_se,-0.015100772510129586,0.007528297799756786,0.9850126724019368,1.0075567066790587,-0.3779078596301555,False
National,cehwi,composite_all,9,0.9984057669245568,0.9848567404906396,1.0121411921612236,-0.0015955052172326,0.0069712164778857,63,0.9,25.71,18.191050396825407,15.686924999999992,city_p90_crossreduce_fallback,reml,STAGE2_POOLED,True pooled p90 lag profile from existing model output.,90,pooled_lag_response_p90.csv,provided_log_rr_se,-0.013062135925146757,0.009871125490681556,0.9870228035398243,1.009920005751917,-0.15942330754431522,False
National,cehwi,composite_all,10,1.0007185473438829,0.9850995836762656,1.0165851530063734,0.0007182893123381,0.0080259347212832,63,0.9,25.71,18.191050396825407,15.686924999999992,city_p90_crossreduce_fallback,reml,STAGE2_POOLED,True pooled p90 lag profile from existing model output.,90,pooled_lag_response_p90.csv,provided_log_rr_se,-0.01248319852364032,0.01391977714831652,0.987594393398342,1.014017108331361,0.07185473438828804,False
National,cehwi,composite_all,11,1.003098405203087,0.9836845173267124,1.0228954434044262,0.0030936150377173,0.0099712555345005,63,0.9,25.71,18.191050396825407,15.686924999999992,city_p90_crossreduce_fallback,reml,STAGE2_POOLED,True pooled p90 lag profile from existing model output.,90,pooled_lag_response_p90.csv,provided_log_rr_se,-0.013307640793465782,0.01949487086890038,0.9867805143792145,1.0196861367433696,0.3098405203086907,False
National,cehwi,composite_all,0,0.9833604253479352,0.9639123203891692,1.0032009195090037,-0.0167795674946186,0.0101915178401419,63,0.95,36.90479999999997,18.191050396825407,15.686924999999992,scaled_from_p90_by_overall_logRR_sensitivity,reml,STAGE2_POOLED,Percentile-scaled p90 lag-profile sensitivity.,95,pooled_lag_response_p95.csv,provided_log_rr_se,-0.03354312257811663,-1.601241112057089e-05,0.9670132102295841,0.9999839877170774,-1.6639574652064781,True
National,cehwi,composite_all,1,0.984043805596133,0.9706353292823728,0.9976375082576604,-0.0160848650385261,0.0069997848007429,63,0.95,36.90479999999997,18.191050396825407,15.686924999999992,scaled_from_p90_by_overall_logRR_sensitivity,reml,STAGE2_POOLED,Percentile-scaled p90 lag-profile sensitivity.,95,pooled_lag_response_p95.csv,provided_log_rr_se,-0.02759848645590784,-0.004571243621144357,0.9727788722920108,0.9954391886108327,-1.5956194403866975,True
National,cehwi,composite_all,2,0.9848064135189916,0.974253907626226,0.9954732175220804,-0.0153101916239691,0.0054964960409741,63,0.95,36.90479999999997,18.191050396825407,15.686924999999992,scaled_from_p90_by_overall_logRR_sensitivity,reml,STAGE2_POOLED,Percentile-scaled p90 lag-profile sensitivity.,95,pooled_lag_response_p95.csv,provided_log_rr_se,-0.024351123072489753,-0.006269260175448446,0.9759429734946974,0.9937503506329703,-1.5193586481008436,True
National,cehwi,composite_all,3,0.9857272589427069,0.9736452212433256,0.9979592235680198,-0.0143755762924837,0.0062922013463352,63,0.95,36.90479999999997,18.191050396825407,15.686924999999992,scaled_from_p90_by_overall_logRR_sensitivity,reml,STAGE2_POOLED,Percentile-scaled p90 lag-profile sensitivity.,95,pooled_lag_response_p95.csv,provided_log_rr_se,-0.024725326498512085,-0.004025826086455313,0.975577840611662,0.9959822666877077,-1.4272741057293148,True
National,cehwi,composite_all,4,0.986885703592408,0.9715848042602178,1.0024275675005645,-0.0132010480856055,0.0079722825531323,63,0.95,36.90479999999997,18.191050396825407,15.686924999999992,scaled_from_p90_by_overall_logRR_sensitivity,reml,STAGE2_POOLED,Percentile-scaled p90 lag-profile sensitivity.,95,pooled_lag_response_p95.csv,provided_log_rr_se,-0.0263142859582071,-8.78102130038999e-05,0.9740289178867535,0.9999121936422,-1.3114296407591985,True
National,cehwi,composite_all,5,0.9883616200096422,0.9705213358318726,1.0065298472503748,-0.0117066360448701,0.0092934980607363,63,0.95,36.90479999999997,18.191050396825407,15.686924999999992,scaled_from_p90_by_overall_logRR_sensitivity,reml,STAGE2_POOLED,Percentile-scaled p90 lag-profile sensitivity.,95,pooled_lag_response_p95.csv,provided_log_rr_se,-0.02699308003713867,0.0035798079473984713,0.973367977171284,1.0035862231126043,-1.1638379990357772,False
National,cehwi,composite_all,6,0.990232315426778,0.9714752900928814,1.0093514971664672,-0.0098157013350825,0.0097570122203656,63,0.95,36.90479999999997,18.191050396825407,15.686924999999992,scaled_from_p90_by_overall_logRR_sensitivity,reml,STAGE2_POOLED,Percentile-scaled p90 lag-profile sensitivity.,95,pooled_lag_response_p95.csv,provided_log_rr_se,-0.025864558273960687,0.006233155603795688,0.9744670641722561,1.0062526221431582,-0.9767684573221969,False
National,cehwi,composite_all,7,0.9925000222960648,0.9742932495295186,1.0110470279183066,-0.007528243956243,0.0094462750777555,63,0.95,36.90479999999997,18.191050396825407,15.686924999999992,scaled_from_p90_by_overall_logRR_sensitivity,reml,STAGE2_POOLED,Percentile-scaled p90 lag-profile sensitivity.,95,pooled_lag_response_p95.csv,provided_log_rr_se,-0.023065983779070428,0.008009495866584428,0.9771980024288387,1.0080416576879183,-0.7499977703935179,False
National,cehwi,composite_all,8,0.995091185062592,0.9778063239943704,1.0126815937784572,-0.0049209027435462,0.0089401829287935,63,0.95,36.90479999999997,18.191050396825407,15.686924999999992,scaled_from_p90_by_overall_logRR_sensitivity,reml,STAGE2_POOLED,Percentile-scaled p90 lag-profile sensitivity.,95,pooled_lag_response_p95.csv,provided_log_rr_se,-0.019626195059581818,0.009784389572489418,0.9805651449036081,1.0098324132116823,-0.49088149374080237,False
National,cehwi,composite_all,9,0.9979284998685652,0.9803634029232022,1.0158083093274513,-0.0020736486554567,0.00906036126998,63,0.95,36.90479999999997,18.191050396825407,15.686924999999992,scaled_from_p90_by_overall_logRR_sensitivity,reml,STAGE2_POOLED,Percentile-scaled p90 lag-profile sensitivity.,95,pooled_lag_response_p95.csv,provided_log_rr_se,-0.016976616751873945,0.012829319440960543,0.9831666739964129,1.012911968223974,-0.2071500131434756,False
