term,estimate,std.error,statistic,p.value,conf.low,conf.high,city,lag,pct,pct_low,pct_high,n_obs
post3,0.2603922191349563,0.023267091479684344,11.191438318034624,4.490889385060411e-29,0.21478955780977624,0.30599488046013634,Bakersfield,3,29.74388672326771,23.960100516517315,35.79753543211361,76706
post4,0.23706724694016584,0.03710507598352546,6.389078600605022,1.6688826594058884e-10,0.16434263436883384,0.30979185951149785,Bakersfield,4,26.752635217813857,17.861808097900965,36.314135969430424,76706
post5,0.284187220367231,0.09194408011922263,3.090870233284506,0.001995708315742902,0.10398013474188947,0.4643943059925725,Bakersfield,5,32.868166373714594,10.957841263508449,59.105020740152824,76706
post6,0.1107528165113221,0.02964428894106907,3.7360591354203683,1.869267268252268e-4,0.052651077839527716,0.16885455518311648,Bakersfield,6,11.711873941657247,5.4061795428701265,18.39479273111424,76706
post7,0.2025013098093901,0.09789246578552495,2.068609756475593,0.038582721654086743,0.01063560251194176,0.3943670171068384,Bakersfield,7,22.446168893228236,1.0692361576150056,48.344489843058255,76706
post1,0.3627515276046211,0.049124121352430425,7.384387091672101,1.5315726064303858e-13,0.26647001898168243,0.45903303622755975,Baltimore,1,43.72786907906692,30.5348453072787,58.25429831690705,49311
post2,0.304797885094672,0.05226089277505911,5.832236475687097,5.46893360645296e-9,0.20236841745564663,0.40722735273369737,Baltimore,2,35.635083657966995,22.429897814812062,50.2645697436658,49311
post3,0.3307121738601554,0.017188617168198556,19.240184979628324,1.7059853110385972e-82,0.2970231032664394,0.3644012444538714,Baltimore,3,39.19590924326148,34.58463925367135,43.9651750564078,49311
post4,0.3507045404148468,0.03407127427313524,10.293261637454304,7.557221585421689e-25,0.2839260699321156,0.41748301089757794,Baltimore,4,42.00676913117509,32.83347232463329,51.813561191799074,49311
post5,0.34296560772480483,0.060359354053943035,5.682062260280273,1.3308019394589238e-8,0.2246634476489748,0.46126776780063483,Baltimore,5,40.91202982399873,25.190131495325407,58.60834965143344,49311
post6,0.3133537536781868,0.08744037534123902,3.5836277286701157,3.388549433689057e-4,0.14197376721469412,0.48473374014167947,Baltimore,6,36.80053823762572,15.254641363780985,62.374261380376225,49311
post7,0.37172575989998363,0.07602886035161187,4.889271760498022,1.0120969327069306e-6,0.22271193182519913,0.5207395879747682,Baltimore,7,45.02352141036319,24.94605920566013,68.32721172617275,49311
post1,0.8062912995054802,0.08431651181616265,9.562673812496618,1.147529558074707e-21,0.6410339730437555,0.9715486259672048,Boston,1,123.95866095004746,89.84428035257383,164.20328134925714,43832
post2,0.776659501899106,0.04780670113909768,16.24582921208784,2.3908664641868686e-59,0.6829600894468046,0.8703589143514074,Boston,2,117.419721944206,97.97292431000513,138.77677038438767,43832
post3,0.5402707238347606,0.11543558927650313,4.680278649079781,2.864852721665909e-6,0.3140211263186564,0.7665203213508648,Boston,3,71.64714890330079,36.891865645364,115.22640215130787,43832
post4,0.2301157955310108,0.19495322531376086,1.1803641368880087,0.23785541922897743,-0.15198550475388278,0.6122170958159043,Boston,4,25.87457586243187,-14.099926792209294,84.45163382130983,43832
post5,0.28075952834970563,0.19522289166486492,1.4381486000713466,0.15039189555559362,-0.10187030827119425,0.6633893649706055,Boston,5,32.413514868264535,-9.68533252726228,94.13611775806743,43832
post6,0.4189098668305431,0.11700724614522305,3.580204479905585,3.433254343642079e-4,0.1895798784556929,0.6482398552053933,Boston,6,52.03033188578829,20.874167255144172,91.21721653324799,43832
post7,0.6399005647834862,0.10185897647329598,6.282220644061221,3.3377067526823816e-10,0.44026063939371346,0.839540490173259,Boston,7,89.62923116933894,55.31119679239127,131.530282790508,43832
post1,-0.45478720442046733,0.15694858897064778,-2.8976826577620316,0.0037593075936394995,-0.7624007862273172,-0.14717362261361738,Cape Coral,1,-36.54170099632067,-53.345499342303505,-13.685589692919542,21916
post2,-0.9643802615728648,0.3042398425456791,-3.169802658006803,0.0015254250058618257,-1.5606793956245326,-0.36808112752119715,Cape Coral,2,-61.878061715337694,-79.00066458404092,-30.793896578501446,21916
post3,-0.31416592734798543,0.08906783095811943,-3.5272659496525667,4.1987479203901796e-4,-0.4887356682070011,-0.13959618648896974,Cape Coral,3,-26.960217486984384,-38.65985529294294,-13.029063510916961,21916
post4,-0.5410221674338181,0.22590313893887404,-2.3949298357479245,0.016623546029957317,-0.983784183748559,-0.09826015111907727,Cape Coral,4,-41.78471095800636,-62.610646345976804,-9.358693129529472,21916
post5,-0.6529838482143845,0.24827734305869245,-2.630058144532423,0.008537026558858029,-1.1395984987867172,-0.16636919764205182,Cape Coral,5,-47.95096069293654,-68.00525446770268,-15.32664355609531,21916
post6,-0.31265804465959424,0.21793070032407866,-1.4346672781514913,0.1513819328991515,-0.7397943684203798,0.1144782791011913,Cape Coral,6,-26.84999898596808,-52.278796470294175,12.128828541006742,21916
post7,-0.5027016469610052,0.21164075519515246,-2.3752591815194926,0.01753663150866722,-0.9175099048043622,-0.0878933891176481,Cape Coral,7,-39.51057604907626,-60.048737201632974,-8.414148799718435,21916
post1,0.04596643992241948,0.0810377775696934,0.5672223659254207,0.5705631143150591,-0.11286468550134737,0.20479756534618632,Chandler,1,4.703927164811517,-10.672847547302045,22.727659650176623,16437
post2,-0.09788084340242952,0.11046071034514154,-0.886114556900771,0.3755557995808536,-0.31437985738561786,0.11861817058075884,Chandler,2,-9.324305661082688,-26.97584121915366,12.59399192149746,16437
post3,-0.028737192608963125,0.06976119715075331,-0.4119366321489913,0.6803858699732499,-0.1654666265428378,0.10799224132491156,Chandler,3,-2.8328206557056923,-15.250185332394551,11.403910188550913,16437
post4,-0.07709013020423193,0.002544233808490355,-30.29993939510382,1.148453989927266e-201,-0.0820767368371222,-0.07210352357134166,Chandler,4,-7.41935932745077,-7.8798734087486055,-6.95654310842343,16437
post5,0.041879160889803806,0.05367744614171468,0.7802003243454982,0.43527297145896005,-0.06332670033004542,0.14708502210965305,Chandler,5,4.276846392383549,-6.136322935089488,15.845245291436672,16437
post6,-0.024683681913080038,0.12057132501464916,-0.2047226561546124,0.8377888182445256,-0.2609991365100656,0.21163177268390557,Chandler,6,-2.4381531007638957,-22.971841525481295,23.569278545568384,16437
post7,0.1428147615821754,0.09250622171106627,1.5438395271211347,0.12262721299051368,-0.03849410131739167,0.3241236244817425,Chandler,7,15.351610637585257,-3.7762619344020365,38.281824674219834,16437
post1,-0.7064627153375288,0.13311420443398947,-5.307192559512756,1.1132655443501033e-7,-0.9673617618588501,-0.4455636688162075,Charleston,1,-50.6613637609874,-61.991553013994114,-35.953683484571776,60269
post2,-0.6299600388782307,0.11066957256135465,-5.692260522005577,1.2536836740294108e-8,-0.846868415282928,-0.4130516624735334,Charleston,2,-46.73869156020382,-57.12444840018461,-33.83718993993495,60269
post3,-0.5065295368988143,0.0797874022783196,-6.34849014299156,2.1743836614029787e-10,-0.6629099717843298,-0.35014910201329885,Charleston,3,-39.741680303344616,-48.465050209752725,-29.54169728614956,60269
post4,-0.5538892536033286,0.046754258886024684,-11.846819237442595,2.2351462690083728e-32,-0.6455259171437988,-0.46225259006285846,Charleston,4,-42.528973584386186,-47.56133143738257,-37.01367773439672,60269
post5,-0.3934092531795338,0.05042556616600526,-7.80178157810657,6.103922983225336e-15,-0.4922415467649456,-0.294576959594122,Charleston,5,-32.52474535531409,-38.874529859648774,-25.515337895787237,60269
post6,-0.389027755977244,0.0775126176304096,-5.018895863279701,5.196931035543075e-7,-0.5409496948802712,-0.23710581707421677,Charleston,6,-32.22845409019459,-41.780491794469086,-21.1092196314959,60269
post7,-0.3392662464179163,0.03781716809078381,-8.97122295364567,2.9324021801890363e-19,-0.41338653387314994,-0.26514595896268267,Charleston,7,-28.77072215600206,-33.85934226344553,-23.29060224368793,60269
post1,-0.37186177509623153,0.1443412784858799,-2.576267710782461,0.009987328644517134,-0.6547654824110223,-0.08895806778144083,Charlotte,1,-31.055046496619497,-48.04361048274366,-8.511606411670625,115059
post2,-0.3615144568504508,0.06530568263833407,-5.535727401435106,3.099393081259495e-8,-0.4895112428073882,-0.23351767089351336,Charlotte,2,-30.337947493605366,-38.707410707392256,-20.82563952002987,115059
post3,-0.24702722157549759,0.04494679808234895,-5.495991530317876,3.8852115610369185e-8,-0.33512132703729547,-0.1589331161136997,Charlotte,3,-21.88805700595712,-28.474869823335702,-14.694658741141797,115059
post4,-0.23552602431190295,0.05689041099398931,-4.139995127417644,3.473131985909113e-5,-0.3470291809258035,-0.12402286769800239,Charlotte,4,-20.984490050152626,-29.32152966751631,-11.66403597497,115059
