scope,scope_label,denominator_package,period_source,scenario,scenario_label,year,indicator,heatwave_type,activity_type,model_key,denominator_id,denominator_label,denominator_months,metric,metric_label,value,low,high,heatwave_label,indicator_label
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2023,exceeded_quantity,day,all,exceeded_quantity_day_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.3495541985087136,,,Daytime,Exceeded cumulative intensity
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2023,exceeded_quantity,night,all,exceeded_quantity_night_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.0509120932697655,,,Nighttime,Exceeded cumulative intensity
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2024,cehwi,composite,all,cehwi_composite_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.1994399968787796,,,Compound,CEHWI
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2024,cehwi,day,all,cehwi_day_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.2138568112522172,,,Daytime,CEHWI
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2024,cehwi,night,all,cehwi_night_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.0001973715623522,,,Nighttime,CEHWI
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2024,exceeded_quantity,composite,all,exceeded_quantity_composite_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.266675822403473,,,Compound,Exceeded cumulative intensity
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2024,exceeded_quantity,day,all,exceeded_quantity_day_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.4688283261539711,,,Daytime,Exceeded cumulative intensity
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2024,exceeded_quantity,night,all,exceeded_quantity_night_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.0849910035282937,,,Nighttime,Exceeded cumulative intensity
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2010,cehwi,composite,all,cehwi_composite_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,asri,ASRI (%),0.3049013264482297,,,Compound,CEHWI
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2010,cehwi,day,all,cehwi_day_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,asri,ASRI (%),0.2170186358155434,,,Daytime,CEHWI
