"cehwi","rr_n63","rr_low_n63","rr_high_n63","log_rr_n63","log_rr_low_n63","log_rr_high_n63","rr_n60","rr_low_n60","rr_high_n60","log_rr_n60","log_rr_low_n60","log_rr_high_n60","delta_log_rr"
73.2460120240481,0.678213791866532,0.248191015570241,1.85330619813594,-0.388292713510153,-1.39355660521394,0.616971178193636,0.697211574108966,0.244540667592897,1.98782469949232,-0.360666364629305,-1.40837365427515,0.687040925016538,0.027626348880848
73.5981563126252,0.675880863974312,0.244858137606184,1.86563104151914,-0.39173845519508,-1.40707626631897,0.623599355928806,0.694978989251584,0.241212447610733,2.00236679443926,-0.363873665167004,-1.42207720845103,0.69432987811702,0.0278647900280759
73.9503006012024,0.673555960915287,0.241569873143086,1.87803895652085,-0.395184196880007,-1.42059651795226,0.63022812419225,0.692753553494032,0.237929395512196,2.01701637095114,-0.367080965704704,-1.43578130683399,0.701619375424581,0.0281032311753034
74.3024448897796,0.67123905508554,0.238325631019857,1.89053047775037,-0.398629938564934,-1.43411734287766,0.636857465747789,0.690535243943728,0.234690903809986,2.03177419911634,-0.370288266242403,-1.44948593354437,0.70890940105956,0.0283416723225312
74.6545891783567,0.668930118976106,0.235124827615486,1.90310614413361,-0.402075680249861,-1.44763872452235,0.643487364022632,0.688324037781399,0.231496372919344,2.04664105537741,-0.373495566780102,-1.4631910733136,0.7161999397534,0.0285801134697587
75.0067334669339,0.666629125172647,0.231966886769283,1.91576649890744,-0.405521421934788,-1.46116064694539,0.650117803075812,0.686119912260841,0.228345211070258,2.06161772254544,-0.376702867317801,-1.47689671145518,0.723490976819575,0.0288185546169867
75.358877755511,0.664336046355123,0.228851239700893,1.92851208961589,-0.408967163619715,-1.47468309480783,0.6567487675684,0.683922844708686,0.22523683421967,2.07670498981633,-0.3799101678555,-1.49060283383714,0.730782498126143,0.0290569957642143
75.7110220440882,0.662050855297472,0.225777324930169,1.94134346810815,-0.412412905304642,-1.48820605334467,0.663380242735389,0.681732812524172,0.222170665963761,2.09190365278883,-0.3831174683932,-1.50430942685625,0.738074490069848,0.029295436911442
76.0631663326653,0.659773524867283,0.222744588196997,1.95426119053817,-0.415858646989568,-1.50172950833826,0.670012214359128,0.679549793178909,0.219146137450392,2.10721451348433,-0.386324768930899,-1.51801647741345,0.745366939551654,0.0295338780586697
76.4153106212425,0.657504028025476,0.219752482381138,1.96726581736595,-0.419304388674495,-1.51525344609322,0.676644668744232,0.677373764216643,0.216162687291761,2.12263838036821,-0.389532069468598,-1.53172397289082,0.752659833953623,0.0297723192058975
76.7674549098196,0.655242337825979,0.216800467422162,1.98035791336014,-0.422750130359422,-1.52877785341269,0.683277592693843,0.675204703253032,0.21321976147735,2.13817606837274,-0.392739370006297,-1.54543190112965,0.759953161117053,0.0300107603531252
77.1195991983968,0.652988427415413,0.213888010239543,1.99353804760218,-0.426195872044349,-1.54230271757588,0.689910973487179,0.673042587975411,0.210316813287202,2.15382839892146,-0.395946670543996,-1.55914025040979,0.767246909321796,0.0302492015003529
77.4717434869739,0.650742270032765,0.211014584652962,2.00680679349171,-0.429641613729276,-1.55582802631684,0.696544798858285,0.670887396142562,0.207453303205596,2.16959619995488,-0.399153971081696,-1.57284900943007,0.774541067266682,0.0304876426475805
77.8238877755511,0.648503839009079,0.20817967130288,2.02016472875321,-0.433087355414203,-1.56935376780432,0.70317905697591,0.668739105584492,0.204628698835148,2.18548030595761,-0.402361271619395,-1.58655816728977,0.781835624050984,0.0307260837948083
78.1760320641282,0.646273107767132,0.205382757571421,2.03361243544383,-0.43653309709913,-1.5828799306227,0.709813736424438,0.666597694202194,0.201842474811398,2.20148155798666,-0.405568572157094,-1.60026771347104,0.789130569156856,0.030964524942036
78.5281763527054,0.644050049821123,0.20262333750362,2.04715049996242,-0.439978838784057,-1.59640650375393,0.71644882618582,0.664463139967429,0.199094112717907,2.21760080370104,-0.408775872694793,-1.61397763782227,0.796425892432679,0.0312029660892637
78.8803206412826,0.641834638776357,0.199900911729065,2.06077951305952,-0.443424580468984,-1.6099334765604,0.723084315622428,0.662335420922496,0.196383101001899,2.23383889739239,-0.411983173232492,-1.62768793054227,0.803721584077285,0.0314414072364913
79.2324649298597,0.639626848328933,0.197214987383968,2.07450006984846,-0.446870322153911,-1.62346083876863,0.729720194460805,0.660214515180005,0.193708934890489,2.25019670001691,-0.415190473770192,-1.64139858216535,0.811017634624968,0.031679848383719
79.5846092184369,0.637426652265428,0.194565078033713,2.08831276981735,-0.450316063838837,-1.6369885804539,0.736356452776221,0.658100400922653,0.191071116307514,2.26667507922821,-0.418397774307891,-1.65510958354705,0.818314034931274,0.0319182895309468
79.936753507014,0.635234024462591,0.191950703595891,2.10221821684209,-0.453761805523764,-1.65051669202555,0.742993080978023,0.655993056403001,0.188469153790998,2.28327490941122,-0.42160507484559,-1.66882092585068,0.825610776159496,0.0321567306781744
80.2888977955912,0.633048938887027,0.189371390263867,2.11621701920016,-0.457207547208691,-1.66404516421309,0.749630069795706,0.653892459943247,0.185902562411265,2.29999707171718,-0.424812375383289,-1.68253260053443,0.832907849767852,0.0323951718254022
80.6410420841683,0.630871369594894,0.186826670430879,2.13030978958534,-0.460653288893618,-1.67757398805291,0.756267410265678,0.651798589935006,0.183370863689734,2.31684245409947,-0.428019675920988,-1.69624459933926,0.840205247497288,0.0326336129726298
80.9931863727455,0.628701290731589,0.184316082614727,2.14449714512316,-0.464099030578545,-1.69110315487577,0.762905093718682,0.649711424839086,0.180873585518395,2.33381195135044,-0.431226976458687,-1.70995691427727,0.847502961359893,0.0328720541198574
81.3453306613226,0.626538676531448,0.181839171383027,2.15877970738718,-0.467544772263472,-1.70463265629476,0.769543111767818,0.647630943185268,0.178410262080001,2.35090646513912,-0.434434276996387,-1.72366953762064,0.854800983627868,0.0331104952670852
81.6974749498998,0.624383501317431,0.179395487279088,2.17315810241599,-0.470990513948399,-1.71816248419395,0.776181456297157,0.645557123572082,0.175980433768976,2.36812690404977,-0.437641577534086,-1.73738246189121,0.862099306823036,0.0333489364143128
