term,estimate,std.error,statistic,p.value,conf.low,conf.high,city,lag,pct,pct_low,pct_high,n_obs
post2,-0.9685039628644176,0.3050537392937264,-3.1748634358875254,0.0014990703402848868,-1.5663983052293924,-0.3706096204994429,Cape Coral,2,-62.03494151644888,-79.12041513737287,-30.96866268450785,21916
post3,-0.3183011584346253,0.08952241636520768,-3.5555469943540428,3.7719351303286305e-4,-0.4937618703194314,-0.14284044654981917,Cape Coral,3,-27.261630231002677,-38.96738974526025,-13.310762646916308,21916
post4,-0.5451673039753727,0.22667647926344126,-2.4050457539610206,0.016170441088345203,-0.9894450394740579,-0.10088956847668756,Cape Coral,4,-42.02552183809806,-62.82170413521757,-9.596713890035247,21916
post5,-0.6571265651609169,0.24904668592217122,-2.6385677959443856,0.008325705112955707,-1.145249100037431,-0.16900403028440297,Cape Coral,5,-48.166139110742876,-68.18553419272048,-15.549450021816845,21916
post6,-0.3168007616023784,0.21860556654742508,-1.4491889049570497,0.1472848351346571,-0.7452597988553056,0.1116582756505487,Cape Coral,6,-27.15241189648617,-52.53890194679721,11.81307028654166,21916
post7,-0.5068443639044364,0.21235648551209776,-2.3867618767667067,0.016997496793711188,-0.9230554273916498,-0.09063330041722312,Cape Coral,7,-39.76064826372878,-60.269674658838454,-8.664742449347607,21916
post8,-0.8845134426177207,0.30257392897410706,-2.9232969463585654,0.0034634604111774404,-1.4775474460677507,-0.2914794391676906,Cape Coral,8,-58.70849687326643,-77.18033327256644,-25.28426243774492,21916
post9,-0.36038376726612636,0.1945608453210494,-1.852293387559294,0.06398370473038731,-0.7417160168970514,0.020948482364798626,Cape Coral,9,-30.259136789588993,-52.37041179394581,2.1169442047585196,21916
post10,-0.49655089265759605,0.15479549900739564,-3.207786375196041,0.0013376081490629093,-0.7999444956809971,-0.19315728963419498,Cape Coral,10,-39.13737390362262,-55.06460954924734,-17.564769813068526,21916
post11,-0.4185893523018328,0.15150041297982056,-2.7629584901368407,0.005728005058609833,-0.7155247053852256,-0.12165399921844006,Cape Coral,11,-34.202566455589675,-51.106450260977,-11.45453164805128,21916
post12,-0.6653161638164576,0.22877937671946671,-2.9081124940395306,0.0036361750960276907,-1.1137155025921337,-0.2169168250407817,Cape Coral,12,-48.5889041274022,-67.1663244139584,-19.500307789326833,21916
post1,0.04335229224882917,0.08212272837216107,0.5278963949220815,0.5975712470241462,-0.11760529767277217,0.2043098821704305,Chandler,1,4.430573086831213,-11.095310775116218,22.66782202745223,16437
post2,-0.10049494429685214,0.11195420661018593,-0.8976433073816166,0.36937574281394026,-0.31992115717057257,0.11893126857686827,Chandler,2,-9.561031527301179,-27.379370902464007,12.629250394132585,16437
