city,lag,estimate,std.error,p.value,n_obs,pct,sig05,sig01,sig001,stars,direction,inside_plot_range,plot_ymin_pct,plot_ymax_pct
Amarillo,1,0.6329667877185694,0.0992959534109391,1.8350374248985487e-10,27395,88.31893226529172,True,True,True,***,PA_up,True,-99.58977602962183,143.3024128495964
Amarillo,2,0.316797454517235,0.1602811617544691,0.0480969486360862,27395,37.27245046182799,True,False,False,*,PA_up,True,-99.58977602962183,143.3024128495964
Amarillo,3,0.1934113850272035,0.32193230589433,0.5479846763404894,27395,21.33818579869125,False,False,False,,non_significant,True,-99.58977602962183,143.3024128495964
Amarillo,4,0.5287535024777948,0.2197179746339835,0.0161057632137034,27395,69.68159130204282,True,False,False,*,PA_up,True,-99.58977602962183,143.3024128495964
Amarillo,5,0.3395487443241745,0.1724433763927669,0.0489479396132742,27395,40.431374301352285,True,False,False,*,PA_up,True,-99.58977602962183,143.3024128495964
Amarillo,6,0.2582954557559765,0.0477900002073912,6.48802720988319e-08,27395,29.4721294978022,True,True,True,***,PA_up,True,-99.58977602962183,143.3024128495964
Amarillo,7,0.3636559714138734,0.0602487261326089,1.5806799266606399e-09,27395,43.85792166423481,True,True,True,***,PA_up,True,-99.58977602962183,143.3024128495964
Amarillo,8,0.8942842224763594,0.1172452506102518,2.3941197421528436e-14,27395,144.55846682927637,True,True,True,***,PA_up,False,-99.58977602962183,143.3024128495964
Amarillo,9,0.8022447681371406,0.0727457287912504,2.798146810085641e-28,27395,123.05423632872046,True,True,True,***,PA_up,True,-99.58977602962183,143.3024128495964
Amarillo,10,0.4593000170100136,0.1822687447340905,0.0117386335992805,27395,58.296554813883695,True,False,False,*,PA_up,True,-99.58977602962183,143.3024128495964
Amarillo,11,0.5874673658154088,0.2502094331963879,0.0188794601313032,27395,79.94253533908726,True,False,False,*,PA_up,True,-99.58977602962183,143.3024128495964
Amarillo,12,0.546645371295056,0.1765211305050207,0.001956414928665,27395,72.74483392550688,True,True,False,**,PA_up,True,-99.58977602962183,143.3024128495964
Arlington,1,0.4360181826966202,0.042149333414832,4.427407228572167e-25,21916,54.653691470526034,True,True,True,***,PA_up,True,-99.58977602962183,143.3024128495964
Arlington,2,0.5879021044006635,0.0554160949764771,2.710089717025004e-26,21916,80.02078030914916,True,True,True,***,PA_up,True,-99.58977602962183,143.3024128495964
Arlington,3,0.2901427426397119,0.1362458371890108,0.0332085279763019,21916,33.661826682870746,True,False,False,*,PA_up,True,-99.58977602962183,143.3024128495964
Arlington,4,0.0936946772387892,0.0268515846907147,0.0004841899596410767,21916,9.822438182194638,True,True,True,***,PA_up,True,-99.58977602962183,143.3024128495964
Arlington,5,-0.0145189074013969,0.0476465404146464,0.7605785588476512,21916,-1.441401631359196,False,False,False,,non_significant,True,-99.58977602962183,143.3024128495964
Arlington,6,0.2561914158893892,0.1209011187388265,0.0340891072013217,21916,29.200001360344107,True,False,False,*,PA_up,True,-99.58977602962183,143.3024128495964
Arlington,7,0.2533700374420263,0.1508848495271453,0.0931076514047403,21916,28.83599300523485,False,False,False,,non_significant,True,-99.58977602962183,143.3024128495964
Arlington,8,0.2769005348524133,0.0427928719756727,9.753940743636292e-11,21916,31.903516648242068,True,True,True,***,PA_up,True,-99.58977602962183,143.3024128495964
Arlington,9,0.1777049947400119,0.0543111549069847,0.0010679725506874,21916,19.447289346684805,True,True,False,**,PA_up,True,-99.58977602962183,143.3024128495964
Arlington,10,-0.0165507306497502,0.1010680839992237,0.8699214745033275,21916,-1.6414519805521333,False,False,False,,non_significant,True,-99.58977602962183,143.3024128495964
Arlington,11,-0.0683054008691516,0.0119655790461454,1.1398217186403222e-08,21916,-6.60248068187731,True,True,True,***,PA_down,True,-99.58977602962183,143.3024128495964
Arlington,12,-0.3175211924921244,0.0463051080765639,7.024658009636366e-12,21916,-27.204874649036597,True,True,True,***,PA_down,True,-99.58977602962183,143.3024128495964
Atlanta,1,-2.800239152783925,0.2769708232230936,4.9766520241583375e-24,65748,-93.9204478531701,True,True,True,***,PA_down,True,-99.58977602962183,143.3024128495964
Atlanta,2,-2.5416586914647032,0.1289644537933815,1.833339015711202e-86,65748,-92.12643068025872,True,True,True,***,PA_down,True,-99.58977602962183,143.3024128495964
